START_ID|END_ID
D_1279.2|X_39
D_1279.3|X_33
D_1279.4|X_0
D_1280.0|X_21
D_1280.1|X_19
D_1280.2|X_3
D_1280.3|X_30
D_1280.4|X_35
D_1281.0|X_46
D_1282.0|X_49
D_1282.1|X_46
D_1282.2|X_13
D_1283.0|X_27
D_1283.1|X_36
D_1283.2|X_19
D_1283.3|X_34
D_1284.0|X_32
D_1284.1|X_13
D_1284.2|X_46
D_1284.3|X_48
D_1284.4|X_7
D_1285.0|X_35
D_1285.1|X_24
D_1286.0|X_38
D_1286.1|X_36
D_1287.0|X_25
D_1287.1|X_24
D_1287.2|X_49
D_1287.3|X_10
D_1288.0|X_18
D_1288.1|X_25
D_1290.0|X_24
D_1290.1|X_44
D_1290.2|X_2
D_1291.0|X_48
D_1291.1|X_17
D_1291.2|X_13
D_1292.0|X_18
D_1292.1|X_21
D_1293.0|X_32
D_1293.1|X_30
D_1293.2|X_45
D_1293.3|X_10
D_1294.0|X_9
D_1294.1|X_35
D_1294.2|X_3
D_1294.3|X_10
D_1295.0|X_42
D_1295.1|X_23
D_1295.2|X_4
D_1295.3|X_14
D_1295.4|X_25
D_1297.0|X_22
D_1297.1|X_0
D_1297.2|X_22
D_1298.0|X_43
D_1298.1|X_16
D_1298.2|X_48
D_1298.3|X_18
D_1298.4|X_18
D_1299.0|X_4
D_1299.1|X_1
D_1299.2|X_41
D_1299.3|X_5
D_1299.4|X_24
D_1300.0|X_39
D_1300.1|X_4
D_1300.2|X_45
D_1300.3|X_32
D_1300.4|X_49
D_1301.0|X_0
D_1301.1|X_13
D_1301.2|X_33
D_1302.0|X_48
D_1302.1|X_2
D_1303.0|X_17
D_1303.1|X_22
D_1303.2|X_31
D_1304.0|X_43
D_1304.1|X_15
D_1304.2|X_40
D_1304.3|X_21
D_1304.4|X_40
D_1306.0|X_5
D_1306.1|X_34
D_1307.0|X_24
D_1307.1|X_13
D_1307.2|X_38
D_1308.0|X_43
D_1309.0|X_12
D_1309.1|X_18
D_1310.0|X_1
D_1310.1|X_12
D_1310.2|X_6
D_1312.0|X_13
D_1312.1|X_30
D_1312.2|X_2
D_1312.3|X_48
D_1312.4|X_7
D_1313.0|X_26
D_1313.1|X_0
D_1313.2|X_37
D_1314.0|X_18
D_1314.1|X_15
D_1314.2|X_24
D_1314.3|X_1
D_1314.4|X_33
D_1315.0|X_29
D_1315.1|X_45
D_1315.2|X_21
D_1316.0|X_10
D_1316.1|X_15
D_1318.0|X_0
D_1318.1|X_38
D_1318.2|X_48
D_1318.3|X_5
D_1318.4|X_9
D_1320.0|X_9
D_1320.1|X_37
D_1320.2|X_46
D_1320.3|X_29
D_1320.4|X_7
D_1321.0|X_13
D_1321.1|X_49
D_1322.0|X_11
D_1323.0|X_41
D_1323.1|X_6
D_1323.2|X_33
D_1323.3|X_30
D_1324.0|X_36
D_1324.1|X_1
D_1324.2|X_11
D_1325.0|X_14
D_1325.1|X_28
D_1325.2|X_3
D_1325.3|X_11
D_1326.0|X_32
D_1326.1|X_36
D_1326.2|X_32
D_1326.3|X_19
D_1326.4|X_36
D_1327.0|X_26
D_1327.1|X_5
D_1328.0|X_42
D_1328.1|X_6
D_1328.2|X_36
D_1328.3|X_18
D_1329.0|X_41
D_1329.1|X_31
D_1329.2|X_40
D_1329.3|X_10
D_1329.4|X_36
D_1330.0|X_30
D_1330.1|X_36
D_1330.2|X_32
D_1330.3|X_6
D_1331.0|X_25
D_1331.1|X_40
D_1331.2|X_28
D_1331.3|X_10
D_1331.4|X_28
D_1332.0|X_44
D_1332.1|X_45
D_1332.2|X_44
D_1333.0|X_12
D_1333.1|X_47
D_1333.2|X_44
D_1334.0|X_7
D_1334.1|X_10
D_1334.2|X_2
D_1334.3|X_11
D_1335.0|X_0
D_1335.1|X_35
D_1335.2|X_10
D_1336.0|X_3
D_1336.1|X_22
D_1337.0|X_33
D_1337.1|X_38
D_1337.2|X_32
D_1337.3|X_41
D_1338.0|X_19
D_1338.1|X_44
D_1338.2|X_31
D_1339.0|X_20
D_1339.1|X_43
D_1339.2|X_11
D_1340.0|X_38
D_1340.1|X_42
D_1340.2|X_27
D_1340.3|X_11
D_1340.4|X_1
D_1341.0|X_14
D_1341.1|X_16
D_1341.2|X_0
D_1341.3|X_0
D_1341.4|X_28
D_1343.0|X_14
D_1343.1|X_17
D_1343.2|X_43
D_1343.3|X_50
D_1343.4|X_42
D_1344.0|X_17
D_1346.0|X_20
D_1346.1|X_39
D_1346.2|X_32
D_1347.0|X_37
D_1347.1|X_7
D_1347.2|X_2
D_1347.3|X_36
D_1347.4|X_31
D_1348.0|X_36
D_1348.1|X_25
D_1349.0|X_28
D_1349.1|X_49
D_1350.0|X_3
D_1350.1|X_21
D_1350.2|X_41
D_1350.3|X_16
D_1351.0|X_45
D_1351.1|X_9
D_1351.2|X_37
D_1351.3|X_9
D_1351.4|X_9
D_1352.0|X_43
D_1352.1|X_8
D_1352.2|X_32
D_1352.3|X_41
D_1352.4|X_14
D_1353.0|X_28
D_1353.1|X_32
D_1353.2|X_2
D_1353.3|X_36
D_1353.4|X_27
D_1354.0|X_49
D_1354.1|X_5
D_1354.2|X_22
D_1354.3|X_33
D_1355.0|X_45
D_1355.1|X_20
D_1355.2|X_47
D_1355.3|X_40
D_1356.0|X_19
D_1356.1|X_20
D_1356.2|X_39
D_1356.3|X_50
D_1356.4|X_2
D_1359.0|X_46
D_1360.0|X_9
D_1360.1|X_21
D_1360.2|X_21
D_1360.3|X_19
D_1361.0|X_21
D_1361.1|X_47
D_1362.0|X_49
D_1362.1|X_18
D_1362.2|X_36
D_1362.3|X_18
D_1362.4|X_30
D_1363.0|X_38
D_1363.1|X_23
D_1363.2|X_7
D_1363.3|X_49
D_1364.0|X_46
D_1364.1|X_37
D_1364.2|X_2
D_1365.0|X_25
D_1365.1|X_13
D_1366.0|X_22
D_1366.1|X_7
D_1367.0|X_33
D_1367.1|X_0
D_1368.0|X_6
D_1368.1|X_8
D_1368.2|X_34
D_1368.3|X_14
D_1369.0|X_15
D_1369.1|X_37
D_1369.2|X_11
D_1371.0|X_2
D_1372.0|X_38
D_1373.0|X_15
D_1373.1|X_19
D_1373.2|X_42
D_1373.3|X_33
D_1373.4|X_18
D_1375.0|X_6
D_1376.0|X_8
D_1376.1|X_0
D_1376.2|X_19
D_1377.0|X_29
D_1377.1|X_0
D_1377.2|X_25
D_1378.0|X_37
D_1379.0|X_28
D_1379.1|X_45
D_1379.2|X_26
D_1381.0|X_36
D_1381.1|X_38
D_1381.2|X_14
D_1381.3|X_18
D_1382.0|X_28
D_1382.1|X_7
D_1382.2|X_47
D_1382.3|X_6
D_1383.0|X_38
D_1384.0|X_10
D_1384.1|X_16
D_1385.0|X_48
D_1385.1|X_30
D_1385.2|X_7
D_1385.3|X_2
D_1386.0|X_21
D_1386.1|X_14
D_1386.2|X_9
D_1386.3|X_31
D_1386.4|X_1
D_1387.0|X_20
D_1387.1|X_24
D_1387.2|X_45
D_1388.0|X_5
D_1388.1|X_50
D_1389.0|X_45
D_1389.1|X_37
D_1389.2|X_42
D_1390.0|X_43
D_1390.1|X_35
D_1390.2|X_34
D_1390.3|X_33
D_1390.4|X_12
D_1391.0|X_4
D_1391.1|X_26
D_1391.2|X_27
D_1392.0|X_35
D_1392.1|X_19
D_1392.2|X_24
D_1393.0|X_17
D_1393.1|X_5
D_1393.2|X_35
D_1393.3|X_12
D_1394.0|X_11
D_1394.1|X_41
D_1394.2|X_22
D_1394.3|X_0
D_1395.0|X_42
D_1395.1|X_27
D_1395.2|X_31
D_1396.0|X_41
D_1396.1|X_14
D_1396.2|X_45
D_1396.3|X_39
D_1396.4|X_20
D_1397.0|X_39
D_1397.1|X_6
D_1397.2|X_44
D_1398.0|X_5
D_1398.1|X_20
D_1398.2|X_9
D_1399.0|X_49
D_1400.0|X_36
D_1400.1|X_1
D_1400.2|X_31
D_1400.3|X_28
D_1400.4|X_19
D_1401.0|X_9
D_1401.1|X_25
D_1401.2|X_16
D_1401.3|X_50
D_1401.4|X_25
D_1402.0|X_43
D_1402.1|X_43
D_1402.2|X_24
D_1402.3|X_13
D_1403.0|X_12
D_1403.1|X_0
D_1403.2|X_42
D_1403.3|X_7
D_1403.4|X_50
D_1405.0|X_14
D_1405.1|X_26
D_1405.2|X_28
D_1406.0|X_14
D_1406.1|X_22
D_1406.2|X_14
D_1406.3|X_4
D_1407.0|X_10
D_1407.1|X_10
D_1407.2|X_12
D_1408.0|X_37
D_1408.1|X_39
D_1408.2|X_31
D_1408.3|X_45
D_1408.4|X_11
D_1409.0|X_15
D_1409.1|X_49
D_1409.2|X_49
D_1410.0|X_16
D_1411.0|X_50
D_1412.0|X_50
D_1412.1|X_8
D_1413.0|X_20
D_1414.0|X_33
D_1414.1|X_32
D_1414.2|X_22
D_1414.3|X_47
D_1414.4|X_12
D_1415.0|X_17
D_1415.1|X_8
D_1415.2|X_20
D_1415.3|X_14
D_1415.4|X_24
D_1416.0|X_46
D_1416.1|X_19
D_1416.2|X_49
D_1416.3|X_33
D_1417.0|X_39
D_1417.1|X_10
D_1417.2|X_32
D_1417.3|X_43
D_1417.4|X_44
D_1418.0|X_14
D_1418.1|X_50
D_1419.0|X_34
D_1420.0|X_36
D_1420.1|X_26
D_1421.0|X_18
D_1421.1|X_19
D_1421.2|X_30
D_1421.3|X_44
D_1422.0|X_18
D_1423.0|X_29
D_1424.0|X_11
D_1424.1|X_43
D_1425.0|X_49
D_1425.1|X_11
D_1425.2|X_42
D_1427.0|X_47
D_1427.1|X_3
D_1428.0|X_25
D_1428.1|X_38
D_1428.2|X_26
D_1428.3|X_29
D_1428.4|X_2
D_1429.0|X_50
D_1429.1|X_5
D_1432.0|X_14
D_1433.0|X_10
D_1434.0|X_24
D_1434.1|X_43
D_1434.2|X_49
D_1434.3|X_9
D_1435.0|X_8
D_1435.1|X_13
D_1435.2|X_48
D_1435.3|X_17
D_1436.0|X_48
D_1436.1|X_20
D_1436.2|X_39
D_1436.3|X_7
D_1437.0|X_26
D_1437.1|X_46
D_1438.0|X_15
D_1438.1|X_1
D_1439.0|X_6
D_1439.1|X_3
D_1439.2|X_40
D_1439.3|X_15
D_1439.4|X_46
D_1440.0|X_49
D_1440.1|X_39
D_1440.2|X_48
D_1441.0|X_2
D_1441.1|X_0
D_1442.0|X_41
D_1443.0|X_1
D_1443.1|X_22
D_1443.2|X_9
D_1443.3|X_44
D_1443.4|X_33
D_1444.0|X_41
D_1445.0|X_22
D_1445.1|X_14
D_1445.2|X_42
D_1445.3|X_26
D_1447.0|X_49
D_1447.1|X_22
D_1447.2|X_12
D_1447.3|X_9
D_1447.4|X_40
D_1448.0|X_14
D_1448.1|X_38
D_1448.2|X_19
D_1449.0|X_34
D_1449.1|X_2
D_1449.2|X_50
D_1449.3|X_25
D_1450.0|X_45
D_1450.1|X_33
D_1451.0|X_41
D_1452.0|X_29
D_1452.1|X_4
D_1453.0|X_8
D_1453.1|X_47
D_1453.2|X_40
D_1453.3|X_5
D_1454.0|X_17
D_1454.1|X_23
D_1454.2|X_35
D_1455.0|X_26
D_1455.1|X_11
D_1455.2|X_44
D_1455.3|X_48
D_1456.0|X_18
D_1456.1|X_40
D_1456.2|X_3
D_1456.3|X_15
D_1456.4|X_20
D_1457.0|X_12
D_1458.0|X_13
D_1459.0|X_35
D_1459.1|X_44
D_1459.2|X_42
D_1460.0|X_41
D_1460.1|X_48
D_1460.2|X_35
D_1460.3|X_10
D_1460.4|X_8
D_1461.0|X_26
D_1461.1|X_27
D_1461.2|X_19
D_1462.0|X_47
D_1462.1|X_40
D_1462.2|X_33
D_1462.3|X_47
D_1463.0|X_10
D_1463.1|X_23
D_1463.2|X_25
D_1463.3|X_49
D_1465.0|X_30
D_1465.1|X_35
D_1465.2|X_31
D_1465.3|X_41
D_1465.4|X_8
D_1466.0|X_33
D_1466.1|X_30
D_1466.2|X_22
D_1466.3|X_16
D_1467.0|X_21
D_1469.0|X_13
D_1469.1|X_18
D_1470.0|X_30
D_1470.1|X_47
D_1470.2|X_50
D_1470.3|X_31
D_1471.0|X_30
D_1471.1|X_25
D_1471.2|X_9
D_1471.3|X_42
D_1474.0|X_31
D_1474.1|X_32
D_1474.2|X_13
D_1474.3|X_17
D_1475.0|X_48
D_1475.1|X_36
D_1475.2|X_8
D_1475.3|X_7
D_1475.4|X_50
D_1477.0|X_31
D_1477.1|X_32
D_1477.2|X_43
D_1480.0|X_7
D_1480.1|X_33
D_1480.2|X_32
D_1480.3|X_44
D_1481.0|X_5
D_1481.1|X_48
D_1482.0|X_24
D_1482.1|X_27
D_1482.2|X_41
D_1483.0|X_11
D_1483.1|X_22
D_1483.2|X_13
D_1483.3|X_16
D_1484.0|X_16
D_1484.1|X_13
D_1484.2|X_41
D_1484.3|X_40
D_1485.0|X_12
D_1485.1|X_22
D_1486.0|X_17
D_1486.1|X_45
D_1486.2|X_2
D_1486.3|X_30
D_1487.0|X_50
D_1488.0|X_39
D_1488.1|X_44
D_1489.0|X_44
D_1489.1|X_33
D_1489.2|X_23
D_1489.3|X_6
D_1490.0|X_38
D_1490.1|X_12
D_1490.2|X_4
D_1490.3|X_47
D_1491.0|X_14
D_1492.0|X_50
D_1492.1|X_34
D_1492.2|X_47
D_1493.0|X_39
D_1493.1|X_16
D_1494.0|X_11
D_1494.1|X_8
D_1497.0|X_18
D_1497.1|X_10
D_1497.2|X_28
D_1497.3|X_12
D_1498.0|X_29
D_1498.1|X_23
D_1498.2|X_49
D_1498.3|X_39
D_1499.0|X_9
D_1499.1|X_50
D_1499.2|X_43
D_1500.0|X_43
D_1500.1|X_15
D_1500.2|X_34
D_1502.0|X_50
D_1504.0|X_14
D_1505.0|X_41
D_1505.1|X_4
D_1505.2|X_42
D_1505.3|X_7
D_1506.0|X_0
D_1506.1|X_7
D_1506.2|X_21
D_1506.3|X_40
D_1507.0|X_44
D_1507.1|X_24
D_1507.2|X_49
D_1507.3|X_44
D_1507.4|X_10
D_1508.0|X_48
D_1508.1|X_4
D_1508.2|X_3
D_1508.3|X_28
D_1509.0|X_40
D_1509.1|X_49
D_1510.0|X_17
D_1512.0|X_5
D_1512.1|X_3
D_1512.2|X_45
D_1512.3|X_46
D_1512.4|X_14
D_1514.0|X_32
D_1515.0|X_49
D_1515.1|X_42
D_1515.2|X_20
D_1515.3|X_50
D_1516.0|X_38
D_1516.1|X_41
D_1518.0|X_25
D_1518.1|X_41
D_1518.2|X_40
D_1519.0|X_15
D_1519.1|X_19
D_1519.2|X_48
D_1520.0|X_8
D_1520.1|X_12
D_1520.2|X_26
D_1520.3|X_7
D_1521.0|X_23
D_1522.0|X_9
D_1522.1|X_1
D_1522.2|X_21
D_1523.0|X_0
D_1523.1|X_17
D_1523.2|X_30
D_1523.3|X_22
D_1523.4|X_7
D_1525.0|X_2
D_1525.1|X_37
D_1525.2|X_41
D_1525.3|X_20
D_1526.0|X_3
D_1529.0|X_18
D_1530.0|X_9
D_1530.1|X_11
D_1531.0|X_38
D_1531.1|X_4
D_1531.2|X_34
D_1531.3|X_5
D_1533.0|X_23
D_1534.0|X_35
D_1534.1|X_11
D_1534.2|X_30
D_1534.3|X_11
D_1534.4|X_50
D_1535.0|X_22
D_1536.0|X_17
D_1537.0|X_18
D_1538.0|X_32
D_1538.1|X_50
D_1538.2|X_38
D_1538.3|X_33
D_1538.4|X_17
D_1539.0|X_50
D_1539.1|X_9
D_1540.0|X_28
D_1540.1|X_39
D_1542.0|X_45
D_1542.1|X_36
D_1542.2|X_49
D_1542.3|X_10
D_1543.0|X_38
D_1544.0|X_22
D_1545.0|X_40
D_1545.1|X_0
D_1546.0|X_32
D_1546.1|X_43
D_1548.0|X_31
D_1548.1|X_10
D_1549.0|X_46
D_1549.1|X_17
D_1549.2|X_28
D_1549.3|X_15
D_1550.0|X_46
D_1550.1|X_12
D_1550.2|X_17
D_1550.3|X_4
D_1550.4|X_11
D_1551.0|X_13
D_1551.1|X_3
D_1552.0|X_42
D_1552.1|X_45
D_1553.0|X_39
D_1553.1|X_19
D_1553.2|X_35
D_1553.3|X_12
D_1554.0|X_36
D_1554.1|X_39
D_1555.0|X_39
D_1555.1|X_21
D_1555.2|X_49
D_1555.3|X_46
D_1556.0|X_43
D_1556.1|X_32
D_1557.0|X_16
D_1557.1|X_17
D_1558.0|X_17
D_1558.1|X_12
D_1558.2|X_1
D_1559.0|X_32
D_1559.1|X_12
D_1559.2|X_19
D_1559.3|X_43
D_1559.4|X_6
D_1561.0|X_9
D_1561.1|X_33
D_1561.2|X_43
D_1561.3|X_19
D_1562.0|X_25
D_1562.1|X_9
D_1562.2|X_0
D_1562.3|X_37
D_1562.4|X_23
D_1563.0|X_11
D_1564.0|X_32
D_1564.1|X_47
D_1564.2|X_24
D_1564.3|X_20
D_1564.4|X_10
D_1565.0|X_16
D_1565.1|X_18
D_1565.2|X_15
D_1565.3|X_36
D_1566.0|X_13
D_1567.0|X_20
D_1568.0|X_30
D_1568.1|X_35
D_1568.2|X_22
D_1568.3|X_7
D_1568.4|X_41
D_1569.0|X_34
D_1569.1|X_35
D_1569.2|X_22
D_1570.0|X_50
D_1571.0|X_11
D_1571.1|X_10
D_1572.0|X_43
D_1573.0|X_28
D_1573.1|X_14
D_1573.2|X_45
D_1573.3|X_17
D_1574.0|X_37
D_1574.1|X_40
D_1574.2|X_20
D_1576.0|X_19
D_1576.1|X_4
D_1576.2|X_6
D_1576.3|X_35
D_1577.0|X_5
D_1577.1|X_19
D_1578.0|X_22
D_1578.1|X_28
D_1578.2|X_16
D_1579.0|X_0
D_1579.1|X_24
D_1580.0|X_28
D_1580.1|X_30
D_1580.2|X_26
D_1581.0|X_29
D_1581.1|X_48
D_1581.2|X_20
D_1581.3|X_23
D_1582.0|X_12
D_1583.0|X_15
D_1584.0|X_25
D_1584.1|X_45
D_1584.2|X_17
D_1584.3|X_6
D_1586.0|X_37
D_1586.1|X_41
D_1586.2|X_27
D_1587.0|X_21
D_1587.1|X_3
D_1589.0|X_19
D_1589.1|X_19
D_1590.0|X_19
D_1590.1|X_12
D_1591.0|X_17
D_1591.1|X_26
D_1592.0|X_7
D_1592.1|X_19
D_1592.2|X_24
D_1592.3|X_5
D_1593.0|X_24
D_1593.1|X_40
D_1593.2|X_4
D_1593.3|X_23
D_1593.4|X_49
D_1594.0|X_39
D_1594.1|X_26
D_1595.0|X_0
D_1595.1|X_25
D_1596.0|X_21
D_1596.1|X_0
D_1596.2|X_10
D_1597.0|X_6
D_1597.1|X_37
D_1597.2|X_40
D_1598.0|X_1
D_1598.1|X_29
D_1598.2|X_32
D_1598.3|X_6
D_1599.0|X_5
D_1599.1|X_2
D_1599.2|X_18
D_1599.3|X_32
D_1599.4|X_43
D_1600.0|X_11
D_1600.1|X_45
D_1600.2|X_23
D_1601.0|X_37
D_1601.1|X_27
D_1602.0|X_16
D_1602.1|X_35
D_1602.2|X_41
D_1602.3|X_45
D_1603.0|X_47
D_1603.1|X_43
D_1603.2|X_24
D_1604.0|X_8
D_1605.0|X_30
D_1605.1|X_16
D_1605.2|X_13
D_1605.3|X_12
D_1605.4|X_2
D_1606.0|X_24
D_1606.1|X_36
D_1606.2|X_30
D_1606.3|X_14
D_1606.4|X_5
D_1607.0|X_4
D_1607.1|X_43
D_1607.2|X_2
D_1607.3|X_31
D_1608.0|X_31
D_1608.1|X_16
D_1608.2|X_28
D_1609.0|X_34
D_1609.1|X_41
D_1609.2|X_41
D_1609.3|X_37
D_1610.0|X_35
D_1610.1|X_44
D_1610.2|X_15
D_1610.3|X_17
D_1610.4|X_23
D_1611.0|X_44
D_1612.0|X_33
D_1612.1|X_24
D_1612.2|X_17
D_1612.3|X_43
D_1613.0|X_23
D_1613.1|X_8
D_1613.2|X_13
D_1614.0|X_12
D_1615.0|X_37
D_1615.1|X_15
D_1616.0|X_33
D_1616.1|X_26
D_1616.2|X_22
D_1616.3|X_12
D_1616.4|X_47
D_1617.0|X_33
D_1618.0|X_9
D_1618.1|X_35
D_1618.2|X_0
D_1619.0|X_4
D_1619.1|X_22
D_1620.0|X_19
D_1621.0|X_17
D_1621.1|X_12
D_1621.2|X_31
D_1621.3|X_34
D_1621.4|X_35
D_1622.0|X_42
D_1623.0|X_21
D_1623.1|X_22
D_1624.0|X_30
D_1624.1|X_34
D_1625.0|X_20
D_1626.0|X_2
D_1626.1|X_24
D_1626.2|X_2
D_1627.0|X_11
D_1627.1|X_37
D_1627.2|X_11
D_1627.3|X_4
D_1630.0|X_19
D_1631.0|X_3
D_1631.1|X_13
D_1631.2|X_42
D_1632.0|X_15
D_1632.1|X_43
D_1633.0|X_35
D_1633.1|X_19
D_1635.0|X_7
D_1635.1|X_4
D_1635.2|X_30
D_1635.3|X_35
D_1635.4|X_36
D_1636.0|X_7
D_1636.1|X_7
D_1636.2|X_23
D_1636.3|X_17
D_1636.4|X_36
D_1637.0|X_48
D_1638.0|X_34
D_1638.1|X_49
D_1638.2|X_7
D_1638.3|X_9
D_1638.4|X_47
D_1639.0|X_13
D_1639.1|X_19
D_1640.0|X_34
D_1640.1|X_25
D_1640.2|X_10
D_1640.3|X_7
D_1640.4|X_44
D_1641.0|X_0
D_1641.1|X_25
D_1642.0|X_31
D_1642.1|X_33
D_1642.2|X_49
D_1642.3|X_10
D_1643.0|X_34
D_1644.0|X_14
D_1644.1|X_15
D_1644.2|X_30
D_1644.3|X_45
D_1644.4|X_28
D_1645.0|X_10
D_1647.0|X_24
D_1647.1|X_0
D_1647.2|X_35
D_1648.0|X_50
D_1648.1|X_35
D_1648.2|X_43
D_1649.0|X_1
D_1649.1|X_20
D_1649.2|X_3
D_1649.3|X_31
D_1649.4|X_8
D_1650.0|X_29
D_1650.1|X_21
D_1650.2|X_47
D_1651.0|X_9
D_1652.0|X_44
D_1655.0|X_9
D_1655.1|X_38
D_1655.2|X_25
D_1655.3|X_23
D_1656.0|X_21
D_1656.1|X_13
D_1657.0|X_6
D_1657.1|X_32
D_1657.2|X_34
D_1657.3|X_9
D_1658.0|X_32
D_1658.1|X_47
D_1658.2|X_3
D_1658.3|X_46
D_1658.4|X_2
D_1660.0|X_21
D_1660.1|X_32
D_1660.2|X_31
D_1660.3|X_40
D_1660.4|X_46
D_1661.0|X_38
D_1662.0|X_4
D_1662.1|X_8
D_1662.2|X_13
D_1662.3|X_14
D_1662.4|X_17
D_1663.0|X_43
D_1663.1|X_46
D_1663.2|X_4
D_1666.0|X_1
D_1666.1|X_44
D_1666.2|X_38
D_1666.3|X_7
D_1666.4|X_12
D_1668.0|X_29
D_1668.1|X_40
D_1668.2|X_50
D_1668.3|X_0
D_1671.0|X_28
D_1671.1|X_46
D_1671.2|X_14
D_1672.0|X_27
D_1673.0|X_50
D_1673.1|X_48
D_1673.2|X_22
D_1673.3|X_12
D_1673.4|X_46
D_1674.0|X_5
D_1674.1|X_44
D_1674.2|X_21
D_1675.0|X_12
D_1675.1|X_7
D_1675.2|X_20
D_1676.0|X_47
D_1677.0|X_20
D_1677.1|X_9
D_1677.2|X_6
D_1677.3|X_5
D_1678.0|X_42
D_1678.1|X_38
D_1678.2|X_43
D_1679.0|X_40
D_1679.1|X_5
D_1680.0|X_37
D_1681.0|X_1
D_1681.1|X_28
D_1681.2|X_13
D_1681.3|X_29
D_1681.4|X_15
D_1682.0|X_41
D_1682.1|X_37
D_1682.2|X_3
D_1682.3|X_15
D_1683.0|X_45
D_1684.0|X_10
D_1684.1|X_29
D_1684.2|X_17
D_1685.0|X_12
D_1685.1|X_13
D_1685.2|X_37
D_1685.3|X_41
D_1686.0|X_23
D_1686.1|X_10
D_1686.2|X_12
D_1686.3|X_40
D_1687.0|X_2
D_1687.1|X_39
D_1687.2|X_25
D_1687.3|X_49
D_1687.4|X_46
D_1689.0|X_45
D_1689.1|X_18
D_1689.2|X_35
D_1689.3|X_29
D_1689.4|X_34
D_1690.0|X_15
D_1690.1|X_47
D_1691.0|X_45
D_1691.1|X_19
D_1691.2|X_44
D_1692.0|X_30
D_1692.1|X_29
D_1692.2|X_10
D_1694.0|X_41
D_1694.1|X_50
D_1694.2|X_26
D_1694.3|X_29
D_1695.0|X_20
D_1695.1|X_23
D_1695.2|X_7
D_1695.3|X_10
D_1699.0|X_45
D_1700.0|X_43
D_1700.1|X_22
D_1701.0|X_44
D_1702.0|X_27
D_1702.1|X_6
D_1702.2|X_31
D_1702.3|X_33
D_1702.4|X_15
D_1705.0|X_28
D_1705.1|X_47
D_1706.0|X_23
D_1706.1|X_7
D_1706.2|X_28
D_1707.0|X_19
D_1707.1|X_4
D_1707.2|X_35
D_1709.0|X_26
D_1709.1|X_5
D_1709.2|X_34
D_1709.3|X_38
D_1710.0|X_25
D_1711.0|X_49
D_1711.1|X_22
D_1711.2|X_38
D_1712.0|X_25
D_1713.0|X_39
D_1713.1|X_46
D_1713.2|X_6
D_1714.0|X_3
D_1714.1|X_7
D_1714.2|X_33
D_1717.0|X_10
D_1717.1|X_15
D_1717.2|X_40
D_1717.3|X_34
D_1718.0|X_22
D_1718.1|X_34
D_1718.2|X_20
D_1719.0|X_12
D_1719.1|X_40
D_1719.2|X_13
D_1719.3|X_46
D_1719.4|X_48
D_1720.0|X_44
D_1720.1|X_1
D_1720.2|X_45
D_1721.0|X_42
D_1721.1|X_25
D_1721.2|X_22
D_1723.0|X_34
D_1723.1|X_26
D_1724.0|X_49
D_1724.1|X_25
D_1724.2|X_1
D_1726.0|X_8
D_1726.1|X_8
D_1727.0|X_1
D_1727.1|X_21
D_1727.2|X_41
D_1727.3|X_2
D_1727.4|X_17
D_1728.0|X_1
D_1728.1|X_4
D_1728.2|X_13
D_1728.3|X_29
D_1729.0|X_30
D_1729.1|X_10
D_1729.2|X_34
D_1729.3|X_44
D_1729.4|X_15
D_1730.0|X_50
D_1730.1|X_35
D_1730.2|X_18
D_1730.3|X_1
D_1731.0|X_43
D_1731.1|X_26
D_1732.0|X_24
D_1732.1|X_7
D_1733.0|X_11
D_1733.1|X_30
D_1734.0|X_29
D_1734.1|X_1
D_1734.2|X_0
D_1734.3|X_0
D_1734.4|X_37
D_1735.0|X_0
D_1735.1|X_37
D_1735.2|X_49
D_1736.0|X_8
D_1736.1|X_11
D_1737.0|X_38
D_1737.1|X_1
D_1737.2|X_15
D_1737.3|X_13
D_1738.0|X_39
D_1738.1|X_48
D_1739.0|X_35
D_1739.1|X_43
D_1739.2|X_10
D_1739.3|X_20
D_1740.0|X_13
D_1740.1|X_8
D_1740.2|X_23
D_1740.3|X_30
D_1742.0|X_16
D_1742.1|X_2
D_1742.2|X_41
D_1743.0|X_46
D_1743.1|X_24
D_1743.2|X_11
D_1747.0|X_23
D_1747.1|X_22
D_1747.2|X_1
D_1749.0|X_28
D_1749.1|X_6
D_1749.2|X_10
D_1749.3|X_37
D_1751.0|X_19
D_1753.0|X_0
D_1753.1|X_47
D_1753.2|X_31
D_1753.3|X_20
D_1753.4|X_15
D_1754.0|X_22
D_1754.1|X_27
D_1754.2|X_24
D_1754.3|X_45
D_1755.0|X_9
D_1757.0|X_26
D_1757.1|X_40
D_1758.0|X_1
D_1758.1|X_18
D_1758.2|X_6
D_1759.0|X_23
D_1759.1|X_19
D_1759.2|X_24
D_1760.0|X_27
D_1760.1|X_5
D_1760.2|X_38
D_1762.0|X_20
D_1762.1|X_47
D_1762.2|X_43
D_1762.3|X_21
D_1763.0|X_26
D_1763.1|X_9
D_1765.0|X_18
D_1765.1|X_45
D_1765.2|X_22
D_1765.3|X_17
D_1766.0|X_25
D_1766.1|X_41
D_1766.2|X_28
D_1769.0|X_20
D_1769.1|X_27
D_1770.0|X_49
D_1770.1|X_3
D_1770.2|X_35
D_1771.0|X_16
D_1771.1|X_26
D_1771.2|X_2
D_1771.3|X_44
